1 1 0 1 0 00000000000000000000000000000000 00000000000000000000000000000000 UUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU UUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU U
1 0 0 0 1 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000010001001110100 00110110110101100000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000010001001110100 00110110110101100000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000010001001111000 00111100000101110000000000000000 1
1 0 0 0 1 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000010001001111100 00110110111101110000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000010001001111100 00110110111101110000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000010001010000000 00111100000110000000000000000000 1
1 0 0 0 1 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000010001010000100 00110111000110000000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000010001010000100 00110111000110000000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000010001010001000 00111100000110010000000000000000 1
1 0 0 0 1 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000010001010001100 00110111001110010000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000010001010001100 00110111001110010000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000010001010010000 00111100000110100000000000000000 1
1 0 0 0 1 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000010001010010100 00110111010110100000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000010001010010100 00110111010110100000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000010001010011000 00111100000110110000000000000000 1
1 0 0 0 1 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000010001010011100 00110111011110110000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000010001010011100 00110111011110110000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000010001010100000 00111100000111000000000000000000 1
1 0 0 0 1 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000010001010100100 00110111100111000000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000010001010100100 00110111100111000000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000010001010101000 00111100000111100000000000000000 1
1 0 0 0 1 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000010001010101100 00110111110111100000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000010001010101100 00110111110111100000000000000000 1
1 0 0 0 0 00000000000000000001111110100000 00000000000000000000000000000000 00000000000000000010001010110000 00000011111000000000000000001000 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000010001010110100 00000000000000000000000000010001 1
1 0 0 1 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000010001010111000 00000000000000000000000000010000 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000010001010111000 00000000000000000000000000000000 0
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000001111110100000 00001100000000000000101110111101 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000001111110100100 00001100000000000000110001010100 1
1 0 0 1 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000001111110101000 00001100000000000000110101000101 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000001111110101000 00000000000000000000000000000000 0
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000010111011110100 00000000000000000000000000010001 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000010111011111000 00000000000000000000000000010000 1
1 0 0 0 0 00000000000000010010011111100000 00000000000000000000000000000000 00000000000000000010111011111100 10101111101000000000010110111000 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000010111100000000 00111100000000001111111111111111 1
1 0 1 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000010111100000100 00110100000000001111111111111111 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000010111100000100 00110100000000001111111111111111 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000010111100001000 00000000001000000000000000010001 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000010111100001100 00000000000000000000100000010000 1
1 0 0 0 1 00000000000000010010011111100000 00000000000000000000100000010000 00000000000000000010111100010000 10101111101000010000010110111100 1
1 0 0 0 0 00000000000000010010011111100000 00000000000000000000000000000000 00000000000000000010111100010000 10101111101000010000010110111100 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000010111100010100 00111100000000011111111111111111 1
1 0 1 0 1 00000000000000001111111111111111 00000000000000000000000000000000 00000000000000000010111100011000 00110100001000011111111111111111 1
1 0 0 0 1 00000000000000001111111111111111 00000000000000000000000000000000 00000000000000000010111100011000 00110100001000011111111111111111 1
1 0 0 0 0 11111111111111110000000000000000 00000000000000000000000000000000 00000000000000000010111100011000 00110100001000011111111111111111 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000010111100011100 00000000010000000000000000010001 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000010111100100000 00000000000000000001000000010000 1
1 0 0 0 1 00000000000000010010011111100000 00000000000000000001000000010000 00000000000000000010111100100100 10101111101000100000010111000000 1
1 0 0 0 0 00000000000000010010011111100000 00000000000000000000000000000000 00000000000000000010111100100100 10101111101000100000010111000000 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000010111100101000 00111100000000101111111111111111 1
1 0 1 0 1 00000000000000001111111111111111 00000000000000000000000000000000 00000000000000000010111100101100 00110100010000101111111111111111 1
1 0 0 0 1 00000000000000001111111111111111 00000000000000000000000000000000 00000000000000000010111100101100 00110100010000101111111111111111 1
1 0 0 0 0 11111111111111110000000000000000 00000000000000000000000000000000 00000000000000000010111100101100 00110100010000101111111111111111 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000010111100110000 00000000011000000000000000010001 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000010111100110100 00000000000000000001100000010000 1
1 0 0 0 1 00000000000000010010011111100000 00000000000000000001100000010000 00000000000000000010111100111000 10101111101000110000010111000100 1
1 0 0 0 0 00000000000000010010011111100000 00000000000000000000000000000000 00000000000000000010111100111000 10101111101000110000010111000100 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000010111100111100 00111100000000111111111111111111 1
1 0 1 0 1 00000000000000001111111111111111 00000000000000000000000000000000 00000000000000000010111101000000 00110100011000111111111111111111 1
1 0 0 0 1 00000000000000001111111111111111 00000000000000000000000000000000 00000000000000000010111101000000 00110100011000111111111111111111 1
1 0 0 0 0 11111111111111110000000000000000 00000000000000000000000000000000 00000000000000000010111101000000 00110100011000111111111111111111 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000010111101000100 00000000100000000000000000010001 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000010111101001000 00000000000000000010000000010000 1
1 0 0 0 1 00000000000000010010011111100000 00000000000000000010000000010000 00000000000000000010111101001100 10101111101001000000010111001000 1
1 0 0 0 0 00000000000000010010011111100000 00000000000000000000000000000000 00000000000000000010111101001100 10101111101001000000010111001000 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000010111101010000 00111100000001001111111111111111 1
1 0 1 0 1 00000000000000001111111111111111 00000000000000000000000000000000 00000000000000000010111101010100 00110100100001001111111111111111 1
1 0 0 0 1 00000000000000001111111111111111 00000000000000000000000000000000 00000000000000000010111101010100 00110100100001001111111111111111 1
1 0 0 0 0 11111111111111110000000000000000 00000000000000000000000000000000 00000000000000000010111101010100 00110100100001001111111111111111 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000010111101011000 00000000101000000000000000010001 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000010111101011100 00000000000000000010100000010000 1
1 0 0 0 1 00000000000000010010011111100000 00000000000000000010100000010000 00000000000000000010111101100000 10101111101001010000010111001100 1
1 0 0 0 0 00000000000000010010011111100000 00000000000000000000000000000000 00000000000000000010111101100000 10101111101001010000010111001100 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000010111101100100 00111100000001011111111111111111 1
1 0 1 0 1 00000000000000001111111111111111 00000000000000000000000000000000 00000000000000000010111101101000 00110100101001011111111111111111 1
1 0 0 0 1 00000000000000001111111111111111 00000000000000000000000000000000 00000000000000000010111101101000 00110100101001011111111111111111 1
1 0 0 0 0 11111111111111110000000000000000 00000000000000000000000000000000 00000000000000000010111101101000 00110100101001011111111111111111 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000010111101101100 00000000110000000000000000010001 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000010111101110000 00000000000000000011000000010000 1
1 0 0 0 1 00000000000000010010011111100000 00000000000000000011000000010000 00000000000000000010111101110100 10101111101001100000010111010000 1
1 0 0 0 0 00000000000000010010011111100000 00000000000000000000000000000000 00000000000000000010111101110100 10101111101001100000010111010000 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000010111101111000 00111100000001101111111111111111 1
